"키워드보고서(2020.09.10.~2020.12.08.),osbc"
"캠페인","광고그룹","키워드","일별","노출수","클릭수","클릭률(%)","평균클릭비용(VAT포함,원)","총비용(VAT포함,원)"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.23.","18","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.24.","44","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.25.","14","1","7.15","1,254","1,254"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.26.","4","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.27.","5","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.28.","50","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.29.","26","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.30.","88","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.10.31.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.11.01.","27","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.11.02.","8","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.11.03.","13","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.11.04.","175","1","0.58","1,089","1,089"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","CCNA","2020.11.16.","40","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.09.10.","17","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.09.11.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.09.12.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.09.13.","6","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.09.14.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.09.15.","5","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.10.16.","9","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.10.17.","23","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.10.18.","22","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.10.19.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","RHCE","2020.10.20.","7","0","0","0","0"
